s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
0.0000000,-50.4222696,14.8223315,13.8091030,1.2778000,0.7500000
0.0999725,-50.4704319,14.9099392,13.8197843,1.2768895,0.7586382
0.1999449,-50.5184773,14.9976109,13.8304146,1.2759790,0.7672763
0.2999174,-50.5664065,15.0853458,13.8409942,1.2750685,0.7759145
0.3998899,-50.6142206,15.1731432,13.8515234,1.2741580,0.7845526
0.4998623,-50.6619206,15.2610024,13.8620023,1.2732476,0.7931908
0.5998348,-50.7095073,15.3489227,13.8724314,1.2723371,0.8018289
0.6998072,-50.7569818,15.4369033,13.8828109,1.2714266,0.8104671
0.7997797,-50.8043450,15.5249436,13.8931411,1.2705161,0.8191053
0.8997522,-50.8515978,15.6130429,13.9034222,1.2696056,0.8277434
0.9997246,-50.8987413,15.7012004,13.9136545,1.2686951,0.8363816
1.0996971,-50.9457777,15.7894179,13.9238383,1.2691202,0.8353292
1.1996696,-50.9927071,15.8776920,13.9339739,1.2695775,0.8340427
1.2996420,-51.0395309,15.9660219,13.9440616,1.2700349,0.8327562
1.3996145,-51.0862505,16.0544066,13.9541015,1.2704922,0.8314696
1.4995870,-51.1328674,16.1428452,13.9640940,1.2709495,0.8301831
1.5995594,-51.1793829,16.2313369,13.9740394,1.2714069,0.8288966
1.6995319,-51.2257984,16.3198807,13.9839378,1.2718642,0.8276100
1.7995043,-51.2721155,16.4084757,13.9937896,1.2723216,0.8263235
1.8994768,-51.3183354,16.4971211,14.0035950,1.2727789,0.8250370
1.9994493,-51.3644598,16.5858160,14.0133542,1.2732363,0.8237504
2.0994217,-51.4104911,16.6745619,14.0230676,1.2723359,0.8271059
2.1993942,-51.4564297,16.7633556,14.0327354,1.2713683,0.8306913
2.2993667,-51.5022769,16.8521962,14.0423577,1.2704008,0.8342767
2.3993391,-51.5480342,16.9410828,14.0519350,1.2694332,0.8378621
2.4993116,-51.5937031,17.0300147,14.0614673,1.2684656,0.8414475
2.5992841,-51.6392849,17.1189908,14.0709550,1.2674980,0.8450329
2.6992565,-51.6847812,17.2080105,14.0803983,1.2665305,0.8486183
2.7992290,-51.7301934,17.2970728,14.0897975,1.2655629,0.8522037
2.8992014,-51.7755229,17.3861770,14.0991527,1.2645953,0.8557891
2.9991739,-51.8207712,17.4753222,14.1084643,1.2636277,0.8593745
3.0991464,-51.8659408,17.5645095,14.1177324,1.2633786,0.8580004
3.1991188,-51.9110320,17.6537362,14.1269574,1.2631843,0.8562483
3.2990913,-51.9560464,17.7430014,14.1361393,1.2629899,0.8544963
3.3990638,-52.0009855,17.8323044,14.1452785,1.2627956,0.8527443
3.4990362,-52.0458507,17.9216443,14.1543752,1.2626012,0.8509923
3.5990087,-52.0906434,18.0110203,14.1634296,1.2624069,0.8492402
3.6989812,-52.1353652,18.1004317,14.1724420,1.2622125,0.8474882
3.7989536,-52.1800176,18.1898776,14.1814125,1.2620181,0.8457362
3.8989261,-52.2246019,18.2793573,14.1903415,1.2618238,0.8439842
3.9988985,-52.2691197,18.3688699,14.1992290,1.2616294,0.8422321
4.0988710,-52.3135730,18.4584159,14.2080754,1.2620898,0.8474544
4.1988435,-52.3579627,18.5479932,14.2168809,1.2626184,0.8534037
4.2988159,-52.4022903,18.6376011,14.2256456,1.2631471,0.8593529
4.3987884,-52.4465573,18.7272389,14.2343698,1.2636757,0.8653021
4.4987609,-52.4907652,18.8169058,14.2430537,1.2642043,0.8712514
4.5987333,-52.5349155,18.9066010,14.2516976,1.2647329,0.8772006
4.6987058,-52.5790096,18.9963238,14.2603015,1.2652616,0.8831499
4.7986783,-52.6230491,19.0860734,14.2688659,1.2657902,0.8890991
4.8986507,-52.6670354,19.1758489,14.2773907,1.2663188,0.8950483
4.9986232,-52.7109700,19.2656498,14.2858764,1.2668474,0.9009976
5.0985956,-52.7548545,19.3554752,14.2943230,1.2657034,0.8974932
5.1985681,-52.7986903,19.4453245,14.3027308,1.2643356,0.8927241
5.2985406,-52.8424789,19.5351967,14.3110999,1.2629678,0.8879549
5.3985130,-52.8862217,19.6250912,14.3194307,1.2616000,0.8831858
5.4984855,-52.9299204,19.7150073,14.3277232,1.2602322,0.8784167
5.5984580,-52.9735764,19.8049442,14.3359777,1.2588644,0.8736476
5.6984304,-53.0171912,19.8949011,14.3441944,1.2574966,0.8688785
5.7984029,-53.0607663,19.9848774,14.3523734,1.2561288,0.8641094
5.8983754,-53.1043032,20.0748723,14.3605151,1.2547610,0.8593403
5.9983478,-53.1478034,20.1648851,14.3686195,1.2533932,0.8545711
6.0983203,-53.1912678,20.2549138,14.3766869,1.2535690,0.8563109
6.1982927,-53.2346986,20.3449590,14.3847174,1.2539994,0.8591244
6.2982652,-53.2780971,20.4350199,14.3927113,1.2544298,0.8619378
6.3982377,-53.3214650,20.5250957,14.4006687,1.2548603,0.8647512
6.4982101,-53.3648037,20.6151858,14.4085898,1.2552907,0.8675647
6.5981826,-53.4081147,20.7052894,14.4164749,1.2557211,0.8703781
6.6981551,-53.4513996,20.7954058,14.4243240,1.2561515,0.8731915
6.7981275,-53.4946598,20.8855343,14.4321375,1.2565819,0.8760049
6.8981000,-53.5378968,20.9756741,14.4399154,1.2570124,0.8788184
6.9980725,-53.5811122,21.0658246,14.4476579,1.2574428,0.8816318
7.0980449,-53.6243063,21.1559827,14.4553653,1.2562606,0.8797388
7.1980174,-53.6674818,21.2461500,14.4630377,1.2547593,0.8769144
7.2979899,-53.7106401,21.3363259,14.4706753,1.2532580,0.8740901
7.3979623,-53.7537828,21.4265096,14.4782783,1.2517567,0.8712657
7.4979348,-53.7969114,21.5167004,14.4858468,1.2502554,0.8684414
7.5979072,-53.8400274,21.6068975,14.4933811,1.2487541,0.8656170
7.6978797,-53.8831322,21.6971004,14.5008812,1.2472528,0.8627927
7.7978522,-53.9262275,21.7873083,14.5083474,1.2457515,0.8599683
7.8978246,-53.9693146,21.8775204,14.5157799,1.2442502,0.8571440
7.9977971,-54.0123950,21.9677360,14.5231788,1.2427489,0.8543196
8.0977696,-54.0554688,22.0579511,14.5305442,1.2414473,0.8582032
8.1977420,-54.0985389,22.1481685,14.5378765,1.2401922,0.8636479
8.2977145,-54.1416068,22.2383872,14.5451756,1.2389371,0.8690927
8.3976870,-54.1846741,22.3286068,14.5524419,1.2376820,0.8745374
8.4976594,-54.2277421,22.4188265,14.5596754,1.2364269,0.8799821
8.5976319,-54.2708124,22.5090456,14.5668763,1.2351718,0.8854268
8.6976043,-54.3138864,22.5992634,14.5740448,1.2339168,0.8908715
8.7975768,-54.3569656,22.6894792,14.5811811,1.2326617,0.8963163
8.8975493,-54.4000514,22.7796924,14.5882853,1.2314066,0.9017610
8.9975217,-54.4431453,22.8699020,14.5953576,1.2301515,0.9072057
9.0974942,-54.4862468,22.9601035,14.6023981,1.2289679,0.9115727
9.1974667,-54.5293594,23.0503002,14.6094070,1.2278036,0.9156490
9.2974391,-54.5724845,23.1404915,14.6163845,1.2266394,0.9197253
9.3974116,-54.6156238,23.2306766,14.6233307,1.2254751,0.9238016
9.4973841,-54.6587785,23.3208548,14.6302457,1.2243108,0.9278780
9.5973565,-54.7019504,23.4110254,14.6371298,1.2231465,0.9319543
9.6973290,-54.7451407,23.5011877,14.6439830,1.2219822,0.9360306
9.7973014,-54.7883510,23.5913410,14.6508056,1.2208180,0.9401070
9.8972739,-54.8315829,23.6814845,14.6575977,1.2196537,0.9441833
9.9972464,-54.8748376,23.7716175,14.6643594,1.2184894,0.9482596
10.0972188,-54.9181145,23.8617346,14.6710910,1.2173457,0.9486240
10.1971913,-54.9614173,23.9518400,14.6777924,1.2162084,0.9478419
10.2971638,-55.0047471,24.0419329,14.6844640,1.2150710,0.9470598
10.3971362,-55.0481054,24.1320128,14.6911057,1.2139337,0.9462777
10.4971087,-55.0914934,24.2220790,14.6977179,1.2127963,0.9454956
10.5970812,-55.1349126,24.3121308,14.7043006,1.2116590,0.9447135
10.6970536,-55.1783642,24.4021676,14.7108540,1.2105216,0.9439314
10.7970261,-55.2218495,24.4921887,14.7173782,1.2093843,0.9431493
10.8969985,-55.2653699,24.5821936,14.7238733,1.2082469,0.9423672
10.9969710,-55.3089265,24.6721813,14.7303396,1.2071096,0.9415851
11.0969435,-55.3525185,24.7621464,14.7367772,1.2042749,0.9412809
11.1969159,-55.3961495,24.8520933,14.7431861,1.2008451,0.9411443
11.2968884,-55.4398206,24.9420214,14.7495665,1.1974153,0.9410077
11.3968609,-55.4835331,25.0319300,14.7559187,1.1939855,0.9408710
11.4968333,-55.5272882,25.1218185,14.7622426,1.1905557,0.9407344
11.5968058,-55.5710872,25.2116862,14.7685385,1.1871259,0.9405978
11.6967783,-55.6149313,25.3015326,14.7748065,1.1836961,0.9404611
11.7967507,-55.6588217,25.3913569,14.7810467,1.1802663,0.9403245
11.8967232,-55.7027596,25.4811586,14.7872593,1.1768365,0.9401879
11.9966956,-55.7467462,25.5709367,14.7934444,1.1734067,0.9400512
12.0966681,-55.7907807,25.6606867,14.7996021,1.1705111,0.9444566
12.1966406,-55.8348663,25.7504121,14.8057325,1.1678266,0.9506563
12.2966130,-55.8790045,25.8401122,14.8118359,1.1651420,0.9568560
12.3965855,-55.9231963,25.9297864,14.8179123,1.1624574,0.9630557
12.4965580,-55.9674431,26.0194340,14.8239619,1.1597728,0.9692555
12.5965304,-56.0117460,26.1090543,14.8299847,1.1570883,0.9754552
12.6965029,-56.0561063,26.1986467,14.8359810,1.1544037,0.9816549
12.7964754,-56.1005253,26.2882105,14.8419508,1.1517191,0.9878546
12.8964478,-56.1450041,26.3777450,14.8478943,1.1490346,0.9940543
12.9964203,-56.1895439,26.4672494,14.8538116,1.1463500,1.0002540
13.0963927,-56.2341445,26.5567202,14.8597028,1.1435188,1.0047853
13.1963652,-56.2788087,26.6461596,14.8655681,1.1406228,1.0085782
13.2963377,-56.3235376,26.7355671,14.8714076,1.1377267,1.0123712
13.3963101,-56.3683325,26.8249418,14.8772214,1.1348307,1.0161641
13.4962826,-56.4131946,26.9142832,14.8830096,1.1319346,1.0199570
13.5962551,-56.4581251,27.0035905,14.8887723,1.1290386,1.0237499
13.6962275,-56.5031251,27.0928630,14.8945098,1.1261425,1.0275428
13.7962000,-56.5481961,27.1820999,14.9002220,1.1232465,1.0313357
13.8961725,-56.5933390,27.2713008,14.9059092,1.1203504,1.0351287
13.9961449,-56.6385552,27.3604646,14.9115714,1.1174544,1.0389216
14.0961174,-56.6838452,27.4495894,14.9172087,1.1129774,1.0403271
14.1960898,-56.7292108,27.5386759,14.9228214,1.1077204,1.0405548
14.2960623,-56.7746532,27.6277233,14.9284094,1.1024634,1.0407825
14.3960348,-56.8201738,27.7167310,14.9339730,1.0972064,1.0410102
14.4960072,-56.8657736,27.8056982,14.9395122,1.0919494,1.0412378
14.5959797,-56.9114539,27.8946242,14.9450271,1.0866924,1.0414655
14.6959522,-56.9572158,27.9835082,14.9505179,1.0814354,1.0416932
14.7959246,-57.0030607,28.0723495,14.9559847,1.0761785,1.0419208
14.8958971,-57.0489895,28.1611474,14.9614276,1.0709215,1.0421485
14.9958696,-57.0950037,28.2499012,14.9668467,1.0656645,1.0423762
15.0958420,-57.1411044,28.3386103,14.9722421,1.0603434,1.0473288
15.1958145,-57.1872928,28.4272738,14.9776139,1.0549873,1.0548705
15.2957869,-57.2335700,28.5158909,14.9829623,1.0496312,1.0624121
15.3957594,-57.2799372,28.6044609,14.9882874,1.0442751,1.0699537
15.4957319,-57.3263956,28.6929829,14.9935892,1.0389190,1.0774954
15.5957043,-57.3729463,28.7814562,14.9988679,1.0335629,1.0850370
15.6956768,-57.4195905,28.8698800,15.0000000,1.0282068,1.0925787
15.7956493,-57.4663294,28.9582536,15.0000000,1.0228507,1.1001203
15.8956217,-57.5131643,29.0465762,15.0000000,1.0174946,1.1076620
15.9955942,-57.5600962,29.1348472,15.0000000,1.0121385,1.1152036
16.0955667,-57.6071274,29.2230676,15.0000000,1.0064390,1.1240781
16.1955391,-57.6542580,29.3112346,15.0000000,1.0005312,1.1337612
16.2955116,-57.7014891,29.3993475,15.0000000,0.9946233,1.1434442
16.3954840,-57.7488220,29.4874055,15.0000000,0.9887155,1.1531273
16.4954565,-57.7962577,29.5754077,15.0000000,0.9828076,1.1628104
16.5954290,-57.8437974,29.6633534,15.0000000,0.9768998,1.1724934
16.6954014,-57.8914423,29.7512418,15.0000000,0.9709920,1.1821765
16.7953739,-57.9391935,29.8390720,15.0000000,0.9650841,1.1918596
16.8953464,-57.9870521,29.9268432,15.0000000,0.9591763,1.2015426
16.9953188,-58.0350195,30.0145549,15.0000000,0.9532684,1.2112257
17.0952913,-58.0830986,30.1022095,15.0000000,0.9461029,1.2172283
17.1952638,-58.1312886,30.1898027,15.0000000,0.9380947,1.2207652
17.2952362,-58.1795907,30.2773336,15.0000000,0.9300865,1.2243021
17.3952087,-58.2280059,30.3648015,15.0000000,0.9220783,1.2278390
17.4951811,-58.2765354,30.4522054,15.0000000,0.9140701,1.2313758
17.5951536,-58.3251803,30.5395445,15.0000000,0.9060619,1.2349127
17.6951261,-58.3739417,30.6268180,15.0000000,0.8980537,1.2384496
17.7950985,-58.4228208,30.7140250,15.0000000,0.8900455,1.2419865
17.8950710,-58.4718186,30.8011647,15.0000000,0.8820374,1.2455234
17.9950435,-58.5209366,30.8882365,15.0000000,0.8740292,1.2490603
18.0950159,-58.5701782,30.9752441,15.0000000,0.8664553,1.2545405
18.1949884,-58.6195420,31.0621817,15.0000000,0.8592021,1.2614558
18.2949609,-58.6690290,31.1490486,15.0000000,0.8519489,1.2683712
18.3949333,-58.7186403,31.2358438,15.0000000,0.8446957,1.2752865
18.4949058,-58.7683772,31.3225664,15.0000000,0.8374426,1.2822018
18.5948782,-58.8182406,31.4092155,15.0000000,0.8301894,1.2891172
18.6948507,-58.8682316,31.4957902,15.0000000,0.8229362,1.2960325
18.7948232,-58.9183515,31.5822897,15.0000000,0.8156830,1.3029478
18.8947956,-58.9686012,31.6687130,15.0000000,0.8084298,1.3098632
18.9947681,-59.0189822,31.7550596,15.0000000,0.8011767,1.3167785
19.0947406,-59.0694984,31.8413338,15.0000000,0.7952871,1.3225187
19.1947130,-59.1201477,31.9275291,15.0000000,0.7905059,1.3273036
19.2946855,-59.1709311,32.0136447,15.0000000,0.7857248,1.3320886
19.3946580,-59.2218494,32.0996798,15.0000000,0.7809436,1.3368736
19.4946304,-59.2729037,32.1856334,15.0000000,0.7761624,1.3416585
19.5946029,-59.3240949,32.2715047,15.0000000,0.7713813,1.3464435
19.6945753,-59.3754239,32.3572928,15.0000000,0.7666001,1.3512284
19.7945478,-59.4268918,32.4429968,15.0000000,0.7618189,1.3560134
19.8945203,-59.4784994,32.5286158,15.0000000,0.7570378,1.3607984
19.9944927,-59.5302481,32.6141494,15.0000000,0.7522566,1.3655833
20.0944652,-59.5821418,32.6996020,15.0000000,0.7503611,1.3702765
20.1944377,-59.6341780,32.7849670,15.0000000,0.7510450,1.3748876
20.2944101,-59.6863574,32.8702437,15.0000000,0.7517288,1.3794988
20.3943826,-59.7386808,32.9554313,15.0000000,0.7524127,1.3841099
20.4943551,-59.7911490,33.0405291,15.0000000,0.7530965,1.3887210
20.5943275,-59.8437628,33.1255361,15.0000000,0.7537804,1.3933322
20.6943000,-59.8965229,33.2104516,15.0000000,0.7544642,1.3979433
20.7942724,-59.9494301,33.2952748,15.0000000,0.7551481,1.4025544
20.8942449,-60.0024851,33.3800050,15.0000000,0.7558320,1.4071655
20.9942174,-60.0556889,33.4646415,15.0000000,0.7565158,1.4117767
21.0941898,-60.1090449,33.5491876,15.0000000,0.7583193,1.4120989
21.1941623,-60.1625514,33.6336378,15.0000000,0.7612226,1.4082073
21.2941348,-60.2162097,33.7179910,15.0000000,0.7641260,1.4043158
21.3941072,-60.2700208,33.8022463,15.0000000,0.7670293,1.4004243
21.4940797,-60.3239860,33.8864025,15.0000000,0.7699327,1.3965327
21.5940522,-60.3781064,33.9704584,15.0000000,0.7728361,1.3926412
21.6940246,-60.4323830,34.0544130,15.0000000,0.7757394,1.3887497
21.7939971,-60.4868172,34.1382652,15.0000000,0.7786428,1.3848582
21.8939696,-60.5414100,34.2220139,15.0000000,0.7815462,1.3809666
21.9939420,-60.5961626,34.3056581,15.0000000,0.7844495,1.3770751
22.0939145,-60.6510773,34.3891982,15.0000000,0.7864861,1.3760199
22.1938869,-60.7061539,34.4726314,15.0000000,0.7875867,1.3780271
22.2938594,-60.7613937,34.5559566,15.0000000,0.7886873,1.3800344
22.3938319,-60.8167976,34.6391725,15.0000000,0.7897878,1.3820417
22.4938043,-60.8723669,34.7222780,15.0000000,0.7908884,1.3840489
22.5937768,-60.9281025,34.8052720,15.0000000,0.7919890,1.3860562
22.6937493,-60.9840056,34.8881532,15.0000000,0.7930896,1.3880635
22.7937217,-61.0400773,34.9709205,15.0000000,0.7941902,1.3900707
22.8936942,-61.0963186,35.0535727,15.0000000,0.7952908,1.3920780
22.9936667,-61.1527306,35.1361085,15.0000000,0.7963914,1.3940853
23.0936391,-61.2093137,35.2185257,15.0000000,0.7955791,1.3935278
23.1936116,-61.2660696,35.3008243,15.0000000,0.7924959,1.3899257
23.2935840,-61.3229994,35.3830029,15.0000000,0.7894127,1.3863237
23.3935565,-61.3801041,35.4650604,15.0000000,0.7863295,1.3827216
23.4935290,-61.4373849,35.5469954,15.0000000,0.7832463,1.3791196
23.5935014,-61.4948427,35.6288068,15.0000000,0.7801631,1.3755175
23.6934739,-61.5524785,35.7104932,15.0000000,0.7770799,1.3719155
23.7934464,-61.6102935,35.7920535,15.0000000,0.7739967,1.3683134
23.8934188,-61.6682886,35.8734863,15.0000000,0.7709135,1.3647114
23.9933913,-61.7264647,35.9547901,15.0000000,0.7678303,1.3611093
24.0933638,-61.7848200,36.0359601,15.0000000,0.7653882,1.3592795
24.1933362,-61.8433580,36.1169991,15.0000000,0.7637836,1.3597643
24.2933087,-61.9020793,36.1979062,15.0000000,0.7621790,1.3602491
24.3932811,-61.9609844,36.2786804,15.0000000,0.7605744,1.3607339
24.4932536,-62.0200738,36.3593207,15.0000000,0.7589698,1.3612187
24.5932261,-62.0793482,36.4398260,15.0000000,0.7573651,1.3617036
24.6931985,-62.1388079,36.5201953,15.0000000,0.7557605,1.3621884
24.7931710,-62.1984537,36.6004277,15.0000000,0.7541559,1.3626732
24.8931435,-62.2582859,36.6805220,15.0000000,0.7525513,1.3631580
24.9931159,-62.3183047,36.7604768,15.0000000,0.7509467,1.3636428
25.0930884,-62.3785060,36.8402855,15.0000000,0.7504707,1.3641187
25.1930609,-62.4388935,36.9199546,15.0000000,0.7516188,1.3645818
25.2930333,-62.4994658,36.9994844,15.0000000,0.7527668,1.3650448
25.3930058,-62.5602218,37.0788754,15.0000000,0.7539148,1.3655079
25.4929782,-62.6211601,37.1581277,15.0000000,0.7550628,1.3659709
25.5929507,-62.6822796,37.2372416,15.0000000,0.7562109,1.3664339
25.6929232,-62.7435789,37.3162176,15.0000000,0.7573589,1.3668970
25.7928956,-62.8050569,37.3950559,15.0000000,0.7585069,1.3673600
25.8928681,-62.8667122,37.4737568,15.0000000,0.7596550,1.3678231
25.9928406,-62.9285430,37.5523199,15.0000000,0.7608030,1.3682861
26.0928130,-62.9905430,37.6307393,15.0000000,0.7625316,1.3677851
26.1927855,-63.0527162,37.7090228,15.0000000,0.7651821,1.3657535
26.2927580,-63.1150609,37.7871711,15.0000000,0.7678325,1.3637219
26.3927304,-63.1775754,37.8651848,15.0000000,0.7704830,1.3616903
26.4927029,-63.2402582,37.9430647,15.0000000,0.7731335,1.3596586
26.5926753,-63.3031076,38.0208116,15.0000000,0.7757839,1.3576270
26.6926478,-63.3661219,38.0984261,15.0000000,0.7784344,1.3555954
26.7926203,-63.4292996,38.1759090,15.0000000,0.7810849,1.3535638
26.8925927,-63.4926389,38.2532610,15.0000000,0.7837353,1.3515321
26.9925652,-63.5561378,38.3304821,15.0000000,0.7863858,1.3495005
27.0925377,-63.6197897,38.4075674,15.0000000,0.7896403,1.3467962
27.1925101,-63.6835985,38.4845241,15.0000000,0.7939556,1.3429107
27.2924826,-63.7475626,38.5613529,15.0000000,0.7982709,1.3390252
27.3924551,-63.8116803,38.6380547,15.0000000,0.8025862,1.3351397
27.4924275,-63.8759501,38.7146303,15.0000000,0.8069015,1.3312541
27.5924000,-63.9403705,38.7910805,15.0000000,0.8112168,1.3273686
27.6923724,-64.0049398,38.8674060,15.0000000,0.8155321,1.3234831
27.7923449,-64.0696564,38.9436078,15.0000000,0.8198474,1.3195975
27.8923174,-64.1345189,39.0196865,15.0000000,0.8241627,1.3157120
27.9922898,-64.1995252,39.0956425,15.0000000,0.8284780,1.3118265
28.0922623,-64.2646695,39.1714718,15.0000000,0.8333668,1.3092444
28.1922348,-64.3299550,39.2471806,15.0000000,0.8393724,1.3092013
28.2922072,-64.3953801,39.3227698,15.0000000,0.8453781,1.3091581
28.3921797,-64.4609433,39.3982402,15.0000000,0.8513838,1.3091150
28.4921522,-64.5266431,39.4735926,15.0000000,0.8573894,1.3090718
28.5921246,-64.5924779,39.5488281,15.0000000,0.8633951,1.3090286
28.6920971,-64.6584462,39.6239473,15.0000000,0.8694008,1.3089855
28.7920695,-64.7245466,39.6989513,15.0000000,0.8754064,1.3089423
28.8920420,-64.7907775,39.7738409,15.0000000,0.8814121,1.3088992
28.9920145,-64.8571370,39.8486164,15.0000000,0.8874177,1.3088560
29.0919869,-64.9236207,39.9232757,15.0000000,0.8922325,1.3068131
29.1919594,-64.9902305,39.9978232,15.0000000,0.8944650,1.3004342
29.2919319,-65.0569648,40.0722599,15.0000000,0.8966975,1.2940554
29.3919043,-65.1238221,40.1465868,15.0000000,0.8989300,1.2876765
29.4918768,-65.1908011,40.2208047,15.0000000,0.9011625,1.2812976
29.5918493,-65.2579002,40.2949146,15.0000000,0.9033950,1.2749188
29.6918217,-65.3251180,40.3689174,15.0000000,0.9056275,1.2685399
29.7917942,-65.3924530,40.4428141,15.0000000,0.9078600,1.2621611
29.8917666,-65.4599037,40.5166056,15.0000000,0.9100925,1.2557822
29.9917391,-65.5274686,40.5902926,15.0000000,0.9123250,1.2494033
30.0917116,-65.5951446,40.6638745,15.0000000,0.9146851,1.2455164
30.1916840,-65.6629321,40.7373541,15.0000000,0.9173546,1.2476707
30.2916565,-65.7308295,40.8107323,15.0000000,0.9200241,1.2498250
30.3916290,-65.7988356,40.8840101,15.0000000,0.9226936,1.2519792
30.4916014,-65.8669488,40.9571887,15.0000000,0.9253631,1.2541335
30.5915739,-65.9351678,41.0302688,15.0000000,0.9280326,1.2562878
30.6915464,-66.0034911,41.1032516,15.0000000,0.9307021,1.2584420
30.7915188,-66.0719173,41.1761380,15.0000000,0.9333716,1.2605963
30.8914913,-66.1404450,41.2489290,15.0000000,0.9360411,1.2627505
30.9914637,-66.2090729,41.3216256,15.0000000,0.9387105,1.2649048
31.0914362,-66.2777996,41.3942289,15.0000000,0.9411302,1.2660098
31.1914087,-66.3466235,41.4667399,15.0000000,0.9428691,1.2642553
31.2913811,-66.4155435,41.5391596,15.0000000,0.9446080,1.2625008
31.3913536,-66.4845580,41.6114890,15.0000000,0.9463469,1.2607463
31.4913261,-66.5536657,41.6837292,15.0000000,0.9480858,1.2589917
31.5912985,-66.6228653,41.7558812,15.0000000,0.9498247,1.2572372
31.6912710,-66.6921554,41.8279461,15.0000000,0.9515636,1.2554827
31.7912435,-66.7615346,41.8999250,15.0000000,0.9533025,1.2537282
31.8912159,-66.8310015,41.9718188,15.0000000,0.9550414,1.2519737
31.9911884,-66.9005550,42.0436288,15.0000000,0.9567803,1.2502191
32.0911608,-66.9701954,42.1153578,15.0000000,0.9575492,1.2480240
32.1911333,-67.0399195,42.1870050,15.0000000,0.9553265,1.2444696
32.2911058,-67.1097259,42.2585714,15.0000000,0.9531037,1.2409153
32.3910782,-67.1796134,42.3300582,15.0000000,0.9508810,1.2373610
32.4910507,-67.2495806,42.4014664,15.0000000,0.9486583,1.2338067
32.5910232,-67.3196262,42.4727972,15.0000000,0.9464355,1.2302524
32.6909956,-67.3897488,42.5440516,15.0000000,0.9442128,1.2266981
32.7909681,-67.4599473,42.6152308,15.0000000,0.9419901,1.2231438
32.8909406,-67.5302201,42.6863357,15.0000000,0.9397673,1.2195895
32.9909130,-67.6005663,42.7573680,15.0000000,0.9375446,1.2160352
33.0908855,-67.6709878,42.8283317,15.0000000,0.9356975,1.2145845
33.1908579,-67.7414798,42.8992246,15.0000000,0.9351724,1.2205384
33.2908304,-67.8120409,42.9700478,15.0000000,0.9346473,1.2264923
33.3908029,-67.8826700,43.0408024,15.0000000,0.9341223,1.2324462
33.4907753,-67.9533657,43.1114895,15.0000000,0.9335972,1.2384002
33.5907478,-68.0241267,43.1821104,15.0000000,0.9330722,1.2443541
33.6907203,-68.0949518,43.2526662,15.0000000,0.9325471,1.2503080
33.7906927,-68.1658396,43.3231579,15.0000000,0.9320220,1.2562620
33.8906652,-68.2367890,43.3935867,15.0000000,0.9314970,1.2622159
33.9906377,-68.3077990,43.4639543,15.0000000,0.9309719,1.2681698
34.0906101,-68.3788725,43.5342659,15.0000000,0.9303035,1.2732619
34.1905826,-68.4500038,43.6045181,15.0000000,0.9290531,1.2748554
34.2905550,-68.5211914,43.6747120,15.0000000,0.9278028,1.2764489
34.3905275,-68.5924342,43.7448489,15.0000000,0.9265524,1.2780424
34.4905000,-68.6637309,43.8149298,15.0000000,0.9253020,1.2796359
34.5904724,-68.7350803,43.8849561,15.0000000,0.9240517,1.2812294
34.6904449,-68.8064810,43.9549288,15.0000000,0.9228013,1.2828229
34.7904174,-68.8779320,44.0248492,15.0000000,0.9215509,1.2844164
34.8903898,-68.9494318,44.0947184,15.0000000,0.9203005,1.2860099
34.9903623,-69.0209799,44.1645381,15.0000000,0.9190502,1.2876034
35.0903348,-69.0925796,44.2343142,15.0000000,0.9172106,1.2887785
35.1903072,-69.1642246,44.3040427,15.0000000,0.9125746,1.2879677
35.2902797,-69.2359135,44.3737247,15.0000000,0.9079386,1.2871569
35.3902522,-69.3076451,44.4433616,15.0000000,0.9033027,1.2863462
35.4902246,-69.3794183,44.5129545,15.0000000,0.8986667,1.2855354
35.5901971,-69.4512318,44.5825046,15.0000000,0.8940307,1.2847247
35.6901695,-69.5230843,44.6520132,15.0000000,0.8893948,1.2839139
35.7901420,-69.5949747,44.7214814,15.0000000,0.8847588,1.2831031
35.8901145,-69.6669018,44.7909105,14.9799145,0.8801228,1.2822924
35.9900869,-69.7388649,44.8603022,14.8772709,0.8754869,1.2814816
36.0900594,-69.8108673,44.9296622,14.7739724,0.8711488,1.2819042
36.1900319,-69.8829028,44.9989867,14.6700121,0.8684929,1.2892919
36.2900043,-69.9549701,45.0682770,14.5653827,0.8658370,1.2966796
36.3899768,-70.0270681,45.1375343,14.4600767,0.8631812,1.3040673
36.4899493,-70.0991955,45.2067598,14.3540862,0.8605253,1.3114549
36.5899217,-70.1713512,45.2759548,14.2474031,0.8578694,1.3188426
36.6898942,-70.2435339,45.3451206,14.1400187,0.8552136,1.3262303
36.7898666,-70.3157425,45.4142583,14.0319239,0.8525577,1.3336180
36.8898391,-70.3879759,45.4833691,13.9231093,0.8499018,1.3410056
36.9898116,-70.4602333,45.5524549,13.8135647,0.8472459,1.3483933
37.0897840,-70.5325172,45.6215204,13.7032766,0.8446277,1.3553292
37.1897565,-70.6048222,45.6905628,13.5922341,0.8422686,1.3591552
37.2897290,-70.6771472,45.7595835,13.4804258,0.8399094,1.3629812
37.3897014,-70.7494909,45.8285836,13.3678400,0.8375502,1.3668071
37.4896739,-70.8218522,45.8975645,13.2544642,0.8351911,1.3706331
37.5896464,-70.8942299,45.9665274,13.1402852,0.8328319,1.3744591
